Word,Word,hits,misses,correct rejections,false alarms,acc,false_alarm_rate,hit_rate,num_synonyms,num_ratings_synonyms,num_meanings,num_ratings_meanings,word_upper,word,arousal,concrete,fam,image,valence,pos,num_meanings_wordnet,num_synonyms_wordnet,Lg10WF,Lg10CD,google_ngram_frequency
GROUNDWATER,GROUNDWATER,69,12,85,8,0.8850574712643678,0.08602150537634409,0.8518518518518519,0.9629629629629628,27.0,1.0344827586206895,29.0,GROUNDWATER,GROUNDWATER,1.95454545454545,4.53846153846154,4.48275862068965,3.7037037037037,3.44827586206897,,0,0,0.699,0.699,-12.071132416411084
WOOLWORTH,WOOLWORTH,69,12,85,6,0.8953488372093024,0.06593406593406594,0.8518518518518519,0.1428571428571428,14.0,1.1578947368421053,19.0,WOOLWORTH,WOOLWORTH,2.05555555555556,3.17857142857143,3.42857142857143,2.26086956521739,3.03571428571429,n,1,2,1.415,1.2553,-15.17777050340661
JAILBIRD,JAILBIRD,63,11,79,3,0.9102564102564102,0.036585365853658534,0.8513513513513513,2.814814814814815,27.0,1.1111111111111112,27.0,JAILBIRD,JAILBIRD,3.95833333333333,3.6,4.6,3.14285714285714,1.78571428571429,n,1,3,1.5441,1.3802,-16.70620199996746
CESAREAN,CESAREAN,57,10,74,7,0.8851351351351351,0.08641975308641975,0.8507462686567164,0.3809523809523809,21.0,1.2307692307692308,26.0,CESAREAN,CESAREAN,3.66666666666667,3.07142857142857,4.25,3.52173913043478,2.14285714285714,n,2,17,1.1139,1.0792,-13.671209307762457
SAVVY,SAVVY,57,10,68,9,0.8680555555555556,0.11688311688311688,0.8507462686567164,3.1818181818181817,22.0,1.2857142857142858,28.0,SAVVY,SAVVY,3.12,1.72,4.75,1.84615384615385,3.89285714285714,n,2,12,1.7404,1.6721,-13.101607556034972
OOPS,OOPS,57,10,69,7,0.8811188811188811,0.09210526315789473,0.8507462686567164,1.4545454545454546,22.0,1.0,27.0,OOPS,OOPS,3.44444444444444,1.75,4.85714285714286,2.08695652173913,2.11111111111111,,0,0,2.7459,2.6385,-13.985334425740902
FIREWORK,FIREWORK,68,12,67,20,0.8083832335329342,0.22988505747126436,0.85,0.7777777777777778,27.0,1.3793103448275863,29.0,FIREWORK,FIREWORK,4.77272727272727,4.30769230769231,4.79310344827586,4.85185185185185,4.24137931034483,n,1,2,0.9542,0.9542,-15.08160604948287
OVERSEXED,OVERSEXED,68,12,87,1,0.9226190476190477,0.011363636363636364,0.85,2.0,22.0,1.1538461538461535,26.0,OVERSEXED,OVERSEXED,4.28,2.16,4.53571428571429,2.5,2.35714285714286,s,1,2,1.2304,1.2304,-16.202834486203606
HAEMOGLOBIN,HAEMOGLOBIN,68,12,82,7,0.8875739644970414,0.07865168539325842,0.85,0.3888888888888889,18.0,1.0,24.0,HAEMOGLOBIN,HAEMOGLOBIN,2.45833333333333,3.76,3.32142857142857,2.46153846153846,2.88888888888889,n,1,3,0.9031,0.9031,-13.925839149568512
BLUEBERRIES,BLUEBERRIES,79,14,89,11,0.8704663212435233,0.11,0.8494623655913979,0.4166666666666667,24.0,1.0357142857142858,28.0,BLUEBERRIES,BLUEBERRIES,3.0,4.96,4.96428571428571,4.96153846153846,4.42857142857143,n,2,3,1.7482,1.5563,-13.800581892878224
BLITZKRIEG,BLITZKRIEG,79,14,101,1,0.9230769230769231,0.00980392156862745,0.8494623655913979,1.1,20.0,1.1153846153846154,26.0,BLITZKRIEG,BLITZKRIEG,4.26086956521739,3.59259259259259,3.32,3.29166666666667,1.60714285714286,n,2,3,1.2304,1.1761,-14.921779356378964
MOLESTING,MOLESTING,62,11,80,1,0.922077922077922,0.012345679012345678,0.8493150684931506,2.375,24.0,1.5357142857142858,28.0,MOLESTING,MOLESTING,4.08333333333333,3.16,4.85714285714286,3.0,1.07142857142857,v,2,12,1.7324,1.5682,-15.339315641546714
NIRVANA,NIRVANA,67,12,85,3,0.9101796407185628,0.03409090909090909,0.8481012658227848,1.5925925925925926,27.0,1.9285714285714288,28.0,NIRVANA,NIRVANA,3.04545454545455,1.92307692307692,4.41379310344828,2.88888888888889,4.27586206896552,n,2,8,1.7634,1.4914,-13.65121797328621
JEWELLERY,JEWELLERY,61,11,74,2,0.9121621621621622,0.02631578947368421,0.8472222222222222,1.5909090909090908,22.0,1.0434782608695652,23.0,JEWELLERY,JEWELLERY,3.22222222222222,4.74074074074074,4.5,4.65217391304348,4.17857142857143,n,1,2,2.179,1.9445,-12.990819323740238
BEETHOVEN,BEETHOVEN,72,13,85,6,0.8920454545454546,0.06593406593406594,0.8470588235294118,0.0,25.0,1.6153846153846154,26.0,BEETHOVEN,BEETHOVEN,3.40909090909091,4.5,4.89285714285714,4.48,3.96296296296296,n,2,4,2.3075,1.959,-12.760400918832817
THANKSGIVING,THANKSGIVING,55,10,68,5,0.8913043478260869,0.0684931506849315,0.8461538461538461,0.1851851851851851,27.0,1.5,28.0,THANKSGIVING,THANKSGIVING,3.43478260869565,3.33333333333333,4.96153846153846,3.95833333333333,4.39285714285714,n,2,5,2.9777,2.4409,-12.319953117524326
CAIRO,CAIRO,66,12,80,5,0.8957055214723927,0.058823529411764705,0.8461538461538461,0.0454545454545454,22.0,1.04,25.0,CAIRO,CAIRO,3.5,4.03571428571429,4.17857142857143,3.69565217391304,3.14285714285714,n,2,6,2.1367,1.7924,-12.025935846539737
SLINGSHOT,SLINGSHOT,66,12,69,13,0.84375,0.15853658536585366,0.8461538461538461,0.7619047619047619,21.0,1.4827586206896552,29.0,SLINGSHOT,SLINGSHOT,4.0,4.68,4.77777777777778,4.61538461538461,2.7037037037037,n,1,3,1.8573,1.6628,-15.084456276639576
NEIGHBORHOODS,NEIGHBORHOODS,71,13,75,20,0.8156424581005587,0.21052631578947367,0.8452380952380952,1.5909090909090908,22.0,1.2592592592592593,27.0,NEIGHBORHOODS,NEIGHBORHOODS,2.45,3.72,5.0,3.75,4.03571428571429,n,4,10,1.7404,1.6902,-11.998011521941404
HEADQUARTERS,HEADQUARTERS,60,11,57,19,0.7959183673469388,0.25,0.8450704225352113,1.434782608695652,23.0,1.1333333333333333,30.0,HEADQUARTERS,HEADQUARTERS,2.95833333333333,3.84,4.7037037037037,3.22222222222222,3.44444444444444,n,4,10,2.9243,2.6998,-11.166264740949751
FORKLIFT,FORKLIFT,65,12,75,7,0.8805031446540881,0.08536585365853659,0.8441558441558441,0.24,25.0,1.04,25.0,FORKLIFT,FORKLIFT,2.63636363636364,4.84615384615385,4.92857142857143,5.0,3.0,n,1,1,1.699,1.5315,-14.953642593452145
HUSSY,HUSSY,65,12,81,5,0.8957055214723927,0.05813953488372093,0.8441558441558441,3.789473684210526,19.0,1.0833333333333333,24.0,HUSSY,HUSSY,4.18181818181818,2.24,3.91666666666667,3.08,1.76923076923077,n,1,8,1.8062,1.7076,-15.201666027255424
EURO,EURO,65,12,82,8,0.8802395209580839,0.08888888888888889,0.8441558441558441,0.5,24.0,1.6296296296296295,27.0,EURO,EURO,2.72222222222222,4.18518518518519,4.5,3.47826086956522,3.46428571428571,n,1,1,1.5051,1.3424,-11.892697064657495
CUCKOO,CUCKOO,54,10,73,3,0.9071428571428571,0.039473684210526314,0.84375,2.9047619047619047,21.0,1.8333333333333333,24.0,CUCKOO,CUCKOO,3.28571428571429,3.15384615384615,4.25,4.23076923076923,2.80769230769231,n,3,11,2.1818,2.0374,-13.832246811543053
PLUTO,PLUTO,80,15,91,9,0.8769230769230769,0.09,0.8421052631578947,0.45,20.0,1.7777777777777777,27.0,PLUTO,PLUTO,2.9,4.44,4.81481481481481,4.125,3.64285714285714,n,3,6,2.1931,1.6021,-13.304385636967778
BALLARD,BALLARD,64,12,63,22,0.7888198757763976,0.25882352941176473,0.8421052631578947,0.3529411764705882,17.0,1.0,17.0,BALLARD,BALLARD,2.25,3.52,2.36666666666667,1.82142857142857,3.14814814814815,,0,0,1.8976,1.415,-13.395625117744684
CHRYSANTHEMUM,CHRYSANTHEMUM,69,13,84,2,0.9107142857142857,0.023255813953488372,0.8414634146341463,0.3478260869565217,23.0,1.0833333333333333,24.0,CHRYSANTHEMUM,CHRYSANTHEMUM,2.66666666666667,4.53571428571429,3.85714285714286,4.17391304347826,4.21428571428571,n,2,2,1.1139,0.8451,-14.780320061818902
HERCULES,HERCULES,69,13,74,12,0.8511904761904762,0.13953488372093023,0.8414634146341463,0.1818181818181818,22.0,1.1666666666666667,30.0,HERCULES,HERCULES,3.73913043478261,3.92,4.51851851851852,4.33333333333333,3.85185185185185,n,2,5,3.1092,1.9191,-13.082163836325194
PROMISCUOUS,PROMISCUOUS,69,13,85,8,0.88,0.08602150537634409,0.8414634146341463,3.608695652173913,23.0,1.3333333333333333,27.0,PROMISCUOUS,PROMISCUOUS,4.31818181818182,2.11538461538462,4.5,2.65384615384615,2.04,s,2,7,1.7243,1.6128,-13.810056315038596
BONBON,BONBON,69,13,83,7,0.8837209302325582,0.07777777777777778,0.8414634146341463,0.8823529411764706,17.0,1.1111111111111112,27.0,BONBON,BONBON,3.15,3.88,3.81481481481481,4.08333333333333,4.0,n,1,1,1.415,1.2304,-17.085691633166846
CRACKERJACK,CRACKERJACK,69,13,78,7,0.8802395209580839,0.08235294117647059,0.8414634146341463,0.44,25.0,1.5172413793103448,29.0,CRACKERJACK,CRACKERJACK,3.27272727272727,3.73076923076923,4.03448275862069,3.81481481481481,3.75862068965517,n,2,6,1.415,1.3802,-16.79236939719539
CAULIFLOWER,CAULIFLOWER,74,14,95,3,0.9086021505376344,0.030612244897959183,0.8409090909090909,0.217391304347826,23.0,1.2,30.0,CAULIFLOWER,CAULIFLOWER,1.70833333333333,4.96,4.77777777777778,4.76923076923077,3.62962962962963,n,2,3,1.4624,1.3802,-13.53654677183206
HONOLULU,HONOLULU,79,15,98,3,0.9076923076923077,0.0297029702970297,0.8404255319148937,0.0,27.0,1.037037037037037,27.0,HONOLULU,HONOLULU,4.04166666666667,4.64,4.63333333333333,4.14285714285714,3.85714285714286,n,1,3,2.1239,1.9138,-13.105544894888286
MARROW,MARROW,63,12,68,17,0.81875,0.2,0.84,0.4347826086956521,23.0,1.3076923076923077,26.0,MARROW,MARROW,2.22222222222222,3.92857142857143,4.75,3.52173913043478,2.96428571428571,n,5,25,2.1818,1.716,-11.718211991851517
MAYA,MAYA,63,12,67,14,0.8333333333333334,0.1728395061728395,0.84,0.0625,16.0,1.3636363636363635,22.0,MAYA,MAYA,2.88,3.28,3.07142857142857,2.56,3.32142857142857,n,2,5,2.3784,1.6435,-12.103061726010138
BINOCULARS,BINOCULARS,68,13,90,5,0.8977272727272727,0.05263157894736842,0.8395061728395061,0.625,24.0,1.0,28.0,BINOCULARS,BINOCULARS,2.68,4.88,4.92857142857143,4.88461538461539,3.17857142857143,n,1,3,1.9085,1.8451,-13.115897900623542
BOURBON,BOURBON,68,13,77,11,0.8579881656804734,0.125,0.8395061728395061,1.0454545454545454,22.0,1.3,30.0,BOURBON,BOURBON,3.54166666666667,4.52,4.55555555555556,4.22222222222222,3.48148148148148,n,4,5,2.5051,2.3502,-13.085141276793856
DOORMAN,DOORMAN,78,15,76,20,0.8148148148148148,0.20833333333333334,0.8387096774193549,0.9090909090909092,22.0,1.1111111111111112,27.0,DOORMAN,DOORMAN,2.44444444444444,4.39285714285714,4.85714285714286,4.34782608695652,3.28571428571429,n,1,7,2.2122,2.1139,-13.950919010559051
SYLVIA,SYLVIA,78,15,84,19,0.826530612244898,0.18446601941747573,0.8387096774193549,0.15,20.0,1.148148148148148,27.0,SYLVIA,SYLVIA,2.58333333333333,3.68,3.80769230769231,3.0,3.25925925925926,,0,0,2.5694,2.0086,-12.15139135460948
CHEERIO,CHEERIO,57,11,77,2,0.9115646258503401,0.02531645569620253,0.8382352941176471,1.35,20.0,1.6333333333333333,30.0,CHEERIO,CHEERIO,2.83333333333333,3.92,4.07407407407407,4.22222222222222,4.18518518518519,n,1,15,1.9294,1.7634,-16.16218717958145
RHUBARB,RHUBARB,57,11,75,2,0.9103448275862069,0.025974025974025976,0.8382352941176471,0.125,24.0,1.2758620689655171,29.0,RHUBARB,RHUBARB,2.31818181818182,4.92307692307692,4.35714285714286,3.66666666666667,3.21428571428571,n,2,4,1.7482,1.4771,-14.046859437116463
EMILY,EMILY,57,11,74,4,0.8972602739726028,0.05128205128205128,0.8382352941176471,0.0,26.0,1.2222222222222223,27.0,EMILY,EMILY,2.66666666666667,4.0,4.43333333333333,2.44444444444444,3.14814814814815,,0,0,3.2765,2.5172,-11.046344122733611
YO,YO,62,12,69,12,0.8451612903225807,0.14814814814814814,0.8378378378378378,2.75,16.0,1.2173913043478262,23.0,YO,YO,2.58333333333333,1.36,3.59259259259259,1.22222222222222,2.96153846153846,,0,0,3.621,3.0941,-12.201930348041149
MINK,MINK,62,12,79,8,0.8757763975155279,0.09195402298850575,0.8378378378378378,0.5,22.0,1.3703703703703705,27.0,MINK,MINK,3.04545454545455,4.08,4.29166666666667,4.46153846153846,3.42307692307692,n,3,4,2.2788,1.8921,-13.860231168211614
GOODYEAR,GOODYEAR,62,12,76,9,0.8679245283018868,0.10588235294117647,0.8378378378378378,0.2916666666666667,24.0,1.2692307692307692,26.0,GOODYEAR,GOODYEAR,2.38888888888889,2.92857142857143,4.46428571428571,3.39130434782609,3.44444444444444,n,1,2,1.1461,1.0414,-14.579765632233329
ANEURYSM,ANEURYSM,62,12,81,2,0.910828025477707,0.024096385542168676,0.8378378378378378,0.5,22.0,1.1153846153846154,26.0,ANEURYSM,ANEURYSM,4.27272727272727,3.84615384615385,4.04166666666667,2.84615384615385,1.23076923076923,n,1,2,2.0086,1.8573,-12.9503320063545
ANTOINETTE,ANTOINETTE,67,13,81,4,0.896969696969697,0.047058823529411764,0.8375,0.0,19.0,1.1111111111111112,27.0,ANTOINETTE,ANTOINETTE,2.82608695652174,3.76,3.48148148148148,3.14814814814815,3.25925925925926,,0,0,1.8062,1.4624,-13.650318711304802
EGGNOG,EGGNOG,72,14,93,4,0.9016393442622951,0.041237113402061855,0.8372093023255814,0.238095238095238,21.0,1.0769230769230769,26.0,EGGNOG,EGGNOG,2.86363636363636,4.65384615384615,4.875,4.69230769230769,3.92307692307692,n,1,1,1.9031,1.716,-15.638506523421366
PHILADELPHIA,PHILADELPHIA,77,15,92,10,0.8711340206185567,0.09803921568627451,0.8369565217391305,0.0769230769230769,26.0,1.137931034482759,29.0,PHILADELPHIA,PHILADELPHIA,2.59090909090909,4.46153846153846,4.48275862068965,4.22222222222222,3.06896551724138,n,1,2,2.7324,2.4166,-10.768895882066436
LITHIUM,LITHIUM,56,11,73,4,0.8958333333333334,0.05194805194805195,0.835820895522388,0.4761904761904761,21.0,1.1923076923076923,26.0,LITHIUM,LITHIUM,2.65,4.16,4.5,2.95833333333333,2.60714285714286,n,1,3,1.7853,1.5911,-12.136482563949343
CHILE,CHILE,61,12,80,6,0.8867924528301887,0.06976744186046512,0.8356164383561644,0.5652173913043478,23.0,1.4814814814814814,27.0,CHILE,CHILE,3.4,4.28,4.59259259259259,4.23076923076923,3.21428571428571,n,2,7,1.7709,1.5315,-11.750785662364978
SHALOM,SHALOM,61,12,79,6,0.8860759493670886,0.07058823529411765,0.8356164383561644,2.1666666666666665,18.0,1.2592592592592593,27.0,SHALOM,SHALOM,2.375,2.08,3.44444444444444,1.51851851851852,3.7037037037037,,0,0,1.8751,1.6721,-14.193729056436538
ANONYMOUS,ANONYMOUS,61,12,56,27,0.75,0.3253012048192771,0.8356164383561644,1.6363636363636365,22.0,1.5,30.0,ANONYMOUS,ANONYMOUS,2.8695652173913,2.4,4.73076923076923,1.59259259259259,3.11111111111111,a,2,3,2.6335,2.5105,-11.453288489427464
PARLIAMENT,PARLIAMENT,61,12,70,13,0.8397435897435898,0.1566265060240964,0.8356164383561644,0.925925925925926,27.0,1.3928571428571428,28.0,PARLIAMENT,PARLIAMENT,2.52173913043478,3.55555555555556,4.42307692307692,3.54166666666667,3.11111111111111,n,2,4,2.0607,1.7924,-10.529248648639133
EIFFEL,EIFFEL,61,12,74,8,0.8709677419354839,0.0975609756097561,0.8356164383561644,0.1304347826086956,23.0,1.0769230769230769,26.0,EIFFEL,EIFFEL,3.26086956521739,3.62962962962963,4.23076923076923,4.20833333333333,3.67857142857143,n,1,2,1.9823,1.6335,-14.32787019989247
HELLCATS,HELLCATS,66,13,84,3,0.9036144578313253,0.034482758620689655,0.8354430379746836,0.7894736842105263,19.0,1.25,20.0,HELLCATS,HELLCATS,3.77272727272727,3.46153846153846,3.58620689655172,2.48148148148148,2.37931034482759,n,1,3,1.3617,0.7782,-17.137540746110844
ATLANTA,ATLANTA,66,13,85,3,0.9041916167664671,0.03409090909090909,0.8354430379746836,0.04,25.0,1.0714285714285714,28.0,ATLANTA,ATLANTA,2.72727272727273,4.5,4.51724137931035,3.92592592592593,3.17241379310345,n,2,4,2.525,2.233,-11.768444478334994
UNDERGRADUATE,UNDERGRADUATE,66,13,72,20,0.8070175438596491,0.21739130434782608,0.8354430379746836,0.8888888888888888,27.0,1.1071428571428572,28.0,UNDERGRADUATE,UNDERGRADUATE,2.52173913043478,3.59259259259259,4.69230769230769,3.125,3.46428571428571,n,1,2,1.3617,1.3617,-12.065539183436371
COWBELL,COWBELL,66,13,72,12,0.8466257668711656,0.14285714285714285,0.8354430379746836,0.1111111111111111,27.0,1.3571428571428572,28.0,COWBELL,COWBELL,2.95454545454545,4.88461538461539,4.51724137931035,4.66666666666667,3.48275862068966,n,1,1,1.0414,0.9542,-16.43058942132786
OUIJA,OUIJA,66,13,88,0,0.9221556886227545,0.0,0.8354430379746836,0.0588235294117647,17.0,1.0476190476190477,21.0,OUIJA,OUIJA,3.86363636363636,3.38461538461538,3.85714285714286,3.92,2.92857142857143,n,1,2,1.3222,1.301,-15.44492460795823
BALLS,BALLS,71,14,86,7,0.8820224719101124,0.07526881720430108,0.8352941176470589,2.333333333333333,27.0,2.607142857142857,28.0,BALLS,BALLS,3.36363636363636,4.62962962962963,4.88461538461539,4.70833333333333,3.07142857142857,n,13,30,3.3115,3.0577,-11.215591890507598
YOGA,YOGA,76,15,82,13,0.8494623655913979,0.1368421052631579,0.8351648351648352,0.2962962962962963,27.0,1.103448275862069,29.0,YOGA,YOGA,2.36363636363636,3.73076923076923,4.68965517241379,4.51851851851852,4.27586206896552,n,2,2,2.3579,2.1644,-12.087308054745325
TANGO,TANGO,60,12,68,13,0.8366013071895425,0.16049382716049382,0.8333333333333334,0.7777777777777778,27.0,1.827586206896552,29.0,TANGO,TANGO,4.09090909090909,3.88461538461538,4.24137931034483,4.07692307692308,3.79310344827586,n,3,3,2.4393,2.0719,-13.674091023369488
EMBEZZLER,EMBEZZLER,60,12,74,7,0.8758169934640523,0.08641975308641975,0.8333333333333334,1.5217391304347827,23.0,1.1111111111111112,27.0,EMBEZZLER,EMBEZZLER,4.05555555555556,3.32142857142857,4.51851851851852,2.56521739130435,1.5,n,1,3,1.3424,1.2553,-16.78173988609057
BRITANNICA,BRITANNICA,70,14,85,5,0.8908045977011494,0.05555555555555555,0.8333333333333334,0.1818181818181818,22.0,1.36,25.0,BRITANNICA,BRITANNICA,2.45454545454545,3.46153846153846,3.96428571428571,2.76,3.48148148148148,,0,0,1.1139,1.1139,-14.00623392525588
BOMBAY,BOMBAY,50,10,59,8,0.8582677165354331,0.11940298507462686,0.8333333333333334,0.1304347826086956,23.0,1.36,25.0,BOMBAY,BOMBAY,3.81818181818182,4.46153846153846,3.75,3.72,3.25925925925926,n,1,2,2.0719,1.6435,-12.655844904030442
BARBARA,BARBARA,70,14,84,8,0.875,0.08695652173913043,0.8333333333333334,0.0909090909090909,22.0,1.1538461538461535,26.0,BARBARA,BARBARA,2.47826086956522,3.66666666666667,3.96153846153846,2.66666666666667,3.14285714285714,,0,0,3.0626,2.5065,-11.19712079677215
TITHING,TITHING,65,13,82,3,0.901840490797546,0.03529411764705882,0.8333333333333334,1.0,19.0,1.1176470588235294,17.0,TITHING,TITHING,2.4,2.76,3.96428571428571,2.36,3.17857142857143,v,4,4,0.4771,0.4771,-14.881369776795545
DEPOT,DEPOT,70,14,84,10,0.8651685393258427,0.10638297872340426,0.8333333333333334,1.9310344827586208,29.0,1.5185185185185186,27.0,DEPOT,DEPOT,2.58333333333333,4.04,4.56666666666667,3.32142857142857,3.0,n,2,8,2.179,1.9912,-12.649779390743763
NIAGARA,NIAGARA,65,13,85,5,0.8928571428571429,0.05555555555555555,0.8333333333333334,0.391304347826087,23.0,1.1666666666666667,24.0,NIAGARA,NIAGARA,3.27777777777778,4.07142857142857,4.64285714285714,4.21739130434783,3.71428571428571,n,2,4,2.1987,1.8633,-13.470096751393118
BRANDY,BRANDY,60,12,68,14,0.8311688311688312,0.17073170731707318,0.8333333333333334,0.5909090909090909,22.0,1.8148148148148149,27.0,BRANDY,BRANDY,3.38095238095238,4.38461538461539,4.58333333333333,4.6,3.88461538461538,n,1,1,2.7543,2.4594,-12.269725324260346
ZOMBIES,ZOMBIES,60,12,68,6,0.8767123287671232,0.08108108108108109,0.8333333333333334,1.3636363636363635,22.0,1.3666666666666667,30.0,ZOMBIES,ZOMBIES,4.08695652173913,3.76,4.62962962962963,4.81481481481481,1.7037037037037,n,5,15,2.0645,1.7853,-13.233060050570066
MANIFEST,MANIFEST,70,14,82,14,0.8444444444444444,0.14583333333333334,0.8333333333333334,2.16,25.0,1.8333333333333333,24.0,MANIFEST,MANIFEST,3.0,2.69230769230769,4.60714285714286,2.16,3.14814814814815,n,5,14,2.2765,2.1173,-11.288696791291343
MAHJONG,MAHJONG,79,16,103,4,0.900990099009901,0.037383177570093455,0.8315789473684211,0.0,21.0,1.0740740740740742,27.0,MAHJONG,MAHJONG,2.82608695652174,4.0,3.96153846153846,3.95833333333333,3.53571428571429,n,1,2,1.9542,1.6435,-16.357713226423172
SQUIRRELS,SQUIRRELS,69,14,79,13,0.8457142857142858,0.14130434782608695,0.8313253012048193,0.4444444444444444,27.0,1.4482758620689655,29.0,SQUIRRELS,SQUIRRELS,3.13636363636364,4.96153846153846,4.86206896551724,5.0,3.62068965517241,n,2,2,2.0253,1.8808,-13.459401896098106
HOARDING,HOARDING,69,14,74,17,0.8218390804597702,0.18681318681318682,0.8313253012048193,1.8695652173913044,23.0,1.1851851851851851,27.0,HOARDING,HOARDING,3.61111111111111,2.60714285714286,4.89285714285714,3.52173913043478,1.64285714285714,n,3,15,1.5315,1.5185,-13.702631550364137
HOOTENANNY,HOOTENANNY,64,13,78,3,0.8987341772151899,0.037037037037037035,0.8311688311688312,1.45,20.0,1.0454545454545454,22.0,HOOTENANNY,HOOTENANNY,3.8695652173913,2.44444444444444,3.88461538461538,2.33333333333333,3.53571428571429,,0,0,1.0792,1.0,-17.549380407497097
BARBECUED,BARBECUED,64,13,85,3,0.9030303030303031,0.03409090909090909,0.8311688311688312,1.8333333333333333,24.0,1.5555555555555556,27.0,BARBECUED,BARBECUED,3.63636363636364,3.72,4.83333333333333,4.19230769230769,4.19230769230769,v,2,5,1.6435,1.5563,-15.00351999181074
SWEETIE,SWEETIE,64,13,77,5,0.8867924528301887,0.06097560975609756,0.8311688311688312,2.8076923076923075,26.0,1.3928571428571428,28.0,SWEETIE,SWEETIE,3.17391304347826,2.03846153846154,4.84615384615385,2.54166666666667,4.5,n,1,4,3.4365,3.1948,-13.061728011420476
WOOF,WOOF,59,12,64,14,0.825503355704698,0.1794871794871795,0.8309859154929577,1.7,20.0,1.206896551724138,29.0,WOOF,WOOF,3.04166666666667,2.6,4.44444444444444,2.40740740740741,3.77777777777778,n,1,4,2.1523,1.7076,-14.606709975868997
YANG,YANG,59,12,63,12,0.8356164383561644,0.16,0.8309859154929577,0.2857142857142857,14.0,1.1578947368421053,19.0,YANG,YANG,2.29411764705882,1.82142857142857,3.46428571428571,2.26086956521739,3.35714285714286,n,1,1,2.4031,1.8062,-11.43078152284687
PIRANHA,PIRANHA,73,15,93,2,0.907103825136612,0.021052631578947368,0.8295454545454546,0.4545454545454545,22.0,1.1923076923076923,26.0,PIRANHA,PIRANHA,4.5,4.76923076923077,4.70833333333333,4.80769230769231,1.65384615384615,n,2,7,1.7853,1.5563,-15.588677833341892
AHOY,AHOY,68,14,80,12,0.8505747126436781,0.13043478260869565,0.8292682926829268,1.8571428571428568,28.0,1.2592592592592593,27.0,AHOY,AHOY,3.625,2.44,4.33333333333333,2.07142857142857,3.64285714285714,,0,0,2.2788,1.9956,-15.672242897626871
EDEN,EDEN,68,14,86,9,0.8700564971751412,0.09473684210526316,0.8292682926829268,1.137931034482759,29.0,1.56,25.0,EDEN,EDEN,3.58333333333333,2.76,4.2,3.35714285714286,3.78571428571429,n,2,8,2.301,1.9731,-11.928514783500017
KINKY,KINKY,68,14,81,11,0.8563218390804598,0.11956521739130435,0.8292682926829268,2.7857142857142856,28.0,1.7407407407407407,27.0,KINKY,KINKY,4.66666666666667,1.79166666666667,4.7,3.28571428571429,3.28571428571429,s,3,12,2.1847,2.1072,-14.198256985701985
CHAMBERMAID,CHAMBERMAID,68,14,83,7,0.877906976744186,0.07777777777777778,0.8292682926829268,1.4166666666666667,24.0,1.0416666666666667,24.0,CHAMBERMAID,CHAMBERMAID,3.04545454545455,4.30769230769231,4.21428571428571,4.20833333333333,2.85714285714286,n,1,2,1.5051,1.3802,-15.041947645260388
