word,WORD,SyntCat,Category,hits,misses,false_alarms,correct_rejections,log_freqs,log_word_len,Article,Word,X,Input.trial_,Experiment.x,meanings,meanings_n,Experiment.y,num_synonyms,syn_n,arousal,concrete,fam,image,valence,NgramFreqArticle,NgramFreqNoArticle,num_syn,r.given.w,w.given.r,Acc,false_alarm_rate,hit_rate
A CHERRY BLOSSOM,a CHERRY BLOSSOM,NOUN,living things,66,19,6,88,0.24807,0.70997,a,CHERRY BLOSSOM,11,A CHERRY BLOSSOM,mm_mar_2013,1.19230769230769,26,mm_mar_2013,0.32,25,3.17391304347826,4.79166666666667,4.72727272727273,4.70833333333333,4.3,-18.616131560361495,-15.896637777527667,1.32,0.8387096774193564,0.7575757575757576,0.8603351955307262,0.06382978723404255,0.7764705882352941
A CHEVROLET,a CHEVROLET,NOUN,vehicle,60,13,8,72,0.44726,0.54877,a,CHEVROLET,8,A CHEVROLET,mm_mar_2013,1.07407407407407,27,mm_mar_2013,0.48,25,2.72,4.48,4.76923076923077,4.2962962962963,3.6551724137931,-16.883460715568642,-14.179153243919972,1.48,0.9310344827586242,0.6756756756756757,0.8627450980392157,0.1,0.821917808219178
A CHICKADEE,a CHICKADEE,NOUN,living things,56,16,2,77,0.26442,0.54877,a,CHICKADEE,11,A CHICKADEE,mm_mar_2013,1.34782608695652,23,mm_mar_2013,0.764705882352941,17,2.73913043478261,4.84210526315789,3.96551724137931,3.30769230769231,3.85714285714286,-18.260995957113465,-15.952248138066636,1.7647058823529411,0.7419354838709687,0.5666666666666667,0.8807947019867549,0.02531645569620253,0.7777777777777778
A CHILD,a CHILD,NOUN,family relations,50,36,8,90,0.7659,0.33431,a,CHILD,9,A CHILD,mm_mar_2013,1.61538461538462,26,mm_mar_2013,3.5,24,3.04,4.5,4.80769230769231,4.74074074074074,4.33333333333333,-10.133007055841292,-8.40592501955684,4.5,0.6190476190476173,0.2222222222222222,0.7608695652173914,0.08163265306122448,0.5813953488372093
A CHINCHILLA,a CHINCHILLA,NOUN,living things,71,15,8,84,0.3249,0.58721,a,CHINCHILLA,12,A CHINCHILLA,mm_mar_2013,1.16,25,mm_mar_2013,0.52,25,3.26086956521739,4.66666666666667,4.40909090909091,4.58333333333333,3.5,-17.71678048954033,-15.384927868509928,1.52,0.8620689655172414,0.6578947368421053,0.8707865168539326,0.08695652173913043,0.8255813953488372
A CHIPMUNK,a CHIPMUNK,NOUN,living things,60,25,5,89,0.35672,0.50579,a,CHIPMUNK,7,A CHIPMUNK,mm_mar_2013,1.14814814814815,27,mm_mar_2013,0.423076923076923,26,2.86363636363636,4.73076923076923,4.88,4.8,4.07142857142857,-16.683216672149122,-15.32287900526406,1.423076923076923,0.8709677419354825,0.7027027027027027,0.8324022346368715,0.05319148936170213,0.7058823529411765
A CHISELER,a CHISELER,NOUN,people,45,30,8,71,0.1041,0.50579,a,CHISELER,4,A CHISELER,mm_mar_2013,1.45454545454545,22,mm_mar_2013,1.22222222222222,18,3,3.33333333333333,3.64285714285714,3.03448275862069,2.57692307692308,-19.930331982372486,-18.35135800131879,2.22222222222222,0.6875000000000022,0.45000000000000046,0.7532467532467533,0.10126582278481013,0.6
A CIGARMAKER,a CIGARMAKER,NOUN,people,42,20,0,68,0.10255,0.58721,a,CIGARMAKER,8,A CIGARMAKER,mm_mar_2013,1.03846153846154,26,mm_mar_2013,0.56,25,2.82608695652174,4.44444444444444,4.03571428571429,3.85714285714286,2.96,-21.10590532863009,-19.105129774237717,1.56,0.9629629629629615,0.641025641025641,0.8461538461538461,0,0.6774193548387096
A CITIZEN,a CITIZEN,NOUN,people,53,18,10,66,0.61904,0.45707,a,CITIZEN,12,A CITIZEN,mm_mar_2013,1.6,25,mm_mar_2013,2.05,20,2.59090909090909,4.1,4.89655172413793,3.12,3.42857142857143,-12.887204417021055,-10.907359577184716,3.05,0.625,0.3278688524590164,0.8095238095238095,0.13157894736842105,0.7464788732394366
A CLANSMAN,a CLANSMAN,NOUN,people,60,13,2,97,0.22451,0.50579,a,CLANSMAN,11,A CLANSMAN,mm_mar_2013,1.34615384615385,26,mm_mar_2013,0.583333333333333,24,3.45454545454545,3.92307692307692,3.96296296296296,3.37037037037037,2.07692307692308,-18.213313821304258,-16.153242582168897,1.583333333333333,0.7428571428571407,0.6315789473684211,0.9127906976744186,0.020202020202020204,0.821917808219178
A COACHMAN,a COACHMAN,NOUN,people,64,19,9,87,0.31265,0.50579,a,COACHMAN,5,A COACHMAN,mm_mar_2013,1.12,25,mm_mar_2013,1.36842105263158,19,2.47619047619048,3.77777777777778,3.89285714285714,3.37931034482759,3.23076923076923,-16.343389544881724,-13.741599380835646,2.36842105263158,0.8928571428571428,0.422222222222222,0.8435754189944135,0.09375,0.7710843373493976
A COBBLER,a COBBLER,NOUN,people,67,20,17,79,0.35769,0.45707,a,COBBLER,8,A COBBLER,mm_mar_2013,1.96,25,mm_mar_2013,1.23076923076923,26,2.60869565217391,4.42307692307692,4.38461538461539,3.43333333333333,3.55555555555556,-16.049914328084093,-14.163527994606497,2.23076923076923,0.5102040816326531,0.4482758620689657,0.7978142076502732,0.17708333333333334,0.7701149425287356
A COCKTAIL,a COCKTAIL,NOUN,drink,59,18,13,74,0.54463,0.50579,a,COCKTAIL,9,A COCKTAIL,mm_mar_2013,1.73076923076923,26,mm_mar_2013,2.11538461538462,26,3.43478260869565,4.26923076923077,4.84615384615385,4.63333333333333,4.07142857142857,-14.096099026321635,-12.51229542896783,3.11538461538462,0.5777777777777781,0.3209876543209872,0.8109756097560976,0.14942528735632185,0.7662337662337663
A COCONUT,a COCONUT,NOUN,food,54,25,3,89,0.45069,0.45707,a,COCONUT,10,A COCONUT,mm_mar_2013,1.03703703703704,27,mm_mar_2013,0.04,25,2.56521739130435,4.73076923076923,4.92307692307692,4.9,4,-15.348013528594139,-12.059526446475049,1.04,0.9642857142857114,0.9615384615384615,0.8362573099415205,0.03260869565217391,0.6835443037974683
A COLD FRONT,a COLD FRONT,NOUN,weather,49,31,5,80,0.42416,0.58721,a,COLD FRONT,11,A COLD FRONT,mm_mar_2013,1.3,30,mm_mar_2013,1.11538461538462,26,2.9047619047619,3.10714285714286,4.41379310344828,2.30769230769231,2.63333333333333,-16.39443158720025,-15.542611721246354,2.1153846153846203,0.7692307692307692,0.4727272727272716,0.7818181818181819,0.058823529411764705,0.6125
A COLONEL,a COLONEL,NOUN,people,49,23,3,80,0.43086,0.45707,a,COLONEL,9,A COLONEL,mm_mar_2013,1.33333333333333,27,mm_mar_2013,0.52,25,3.34782608695652,4,4.71428571428571,4,3.19230769230769,-14.619805485004767,-10.861360217887883,1.52,0.7500000000000019,0.6578947368421053,0.832258064516129,0.03614457831325301,0.6805555555555556
A COMIC BOOK,a COMIC BOOK,NOUN,reading materials,50,26,6,77,0.50389,0.58721,a,COMIC BOOK,10,A COMIC BOOK,mm_mar_2013,1.07407407407407,27,mm_mar_2013,1.1304347826087,23,3.2,4.57692307692308,4.84615384615385,4.55555555555556,4,-15.562031767752945,-13.894880076003362,2.1304347826087,0.9310344827586242,0.4693877551020399,0.7987421383647799,0.07228915662650602,0.6578947368421053
A COMMISSIONER,a COMMISSIONER,NOUN,people,41,23,8,64,0.46956,0.65373,a,COMMISSIONER,12,A COMMISSIONER,mm_mar_2013,1.43333333333333,30,mm_mar_2013,1.34615384615385,26,2.54545454545455,3.89655172413793,4.26666666666667,3.07692307692308,2.9,-15.325779263357346,-11.477115256924394,2.3461538461538503,0.6976744186046527,0.42622950819672056,0.7720588235294118,0.1111111111111111,0.640625
A COMMUTER,a COMMUTER,NOUN,people,44,23,2,77,0.46107,0.50579,a,COMMUTER,13,A COMMUTER,mm_mar_2013,1.16,25,mm_mar_2013,1.52,25,2.52173913043478,4.08695652173913,4.61904761904762,3.58333333333333,3,-15.986236269539583,-13.939013572297194,2.52,0.8620689655172414,0.3968253968253968,0.8287671232876712,0.02531645569620253,0.6567164179104478
A CONDUCTOR,a CONDUCTOR,NOUN,people,53,19,24,53,0.49262,0.54877,a,CONDUCTOR,13,A CONDUCTOR,mm_mar_2013,1.93333333333333,30,mm_mar_2013,1.51851851851852,27,3.31818181818182,4.13793103448276,4.53333333333333,4.07692307692308,3.37931034482759,-14.2042083623388,-12.017674753002039,2.51851851851852,0.5172413793103458,0.3970588235294115,0.7114093959731543,0.3116883116883117,0.7361111111111112
A CONFECTIONER,a CONFECTIONER,NOUN,people,46,25,7,73,0.28975,0.65373,a,CONFECTIONER,12,A CONFECTIONER,mm_mar_2013,1.16666666666667,24,mm_mar_2013,1.34782608695652,23,3.18181818181818,3.92592592592593,4.07142857142857,2.96428571428571,3.76,-17.2948082158631,-15.273405192524228,2.3478260869565197,0.8571428571428547,0.42592592592592626,0.7880794701986755,0.0875,0.647887323943662
A CONGA,a CONGA,NOUN,musical instruments,46,35,2,87,0.33653,0.33431,a,CONGA,10,A CONGA,mm_mar_2013,1.375,24,mm_mar_2013,0.782608695652174,23,4,3.74074074074074,3.39285714285714,3.75,3.42307692307692,-17.502583754366675,-15.717278681609555,1.7826086956521738,0.7272727272727273,0.5609756097560976,0.7823529411764706,0.02247191011235955,0.5679012345679012
A CONSORT,a CONSORT,NOUN,family relations,48,30,16,70,0.31106,0.45707,a,CONSORT,14,A CONSORT,mm_mar_2013,1.37931034482759,29,mm_mar_2013,2.36842105263158,19,3.27272727272727,3,3.13333333333333,2.4,2.96666666666667,-16.525027829207037,-13.395210896172742,3.36842105263158,0.724999999999998,0.2968749999999999,0.7195121951219512,0.18604651162790697,0.6153846153846154
A CONSTABLE,a CONSTABLE,NOUN,people,59,23,8,80,0.43999,0.54877,a,CONSTABLE,13,A CONSTABLE,mm_mar_2013,1.11538461538462,26,mm_mar_2013,1.35294117647059,17,2.86363636363636,4.1,4.20689655172414,3.34615384615385,3.10714285714286,-14.958463141324932,-12.218870981486981,2.35294117647059,0.8965517241379273,0.42499999999999966,0.8176470588235294,0.09090909090909091,0.7195121951219512
A CONTESTANT,a CONTESTANT,NOUN,people,50,24,10,65,0.45707,0.58721,a,CONTESTANT,14,A CONTESTANT,mm_mar_2013,1.15384615384615,26,mm_mar_2013,2.04166666666667,24,3.1304347826087,4.16666666666667,4.77272727272727,3.04166666666667,3.43333333333333,-16.250754906441855,-14.57669343908198,3.04166666666667,0.8666666666666696,0.3287671232876709,0.7718120805369127,0.13333333333333333,0.6756756756756757
A CONTINENT,a CONTINENT,NOUN,earth formation,47,36,10,82,0.50392,0.54877,a,CONTINENT,10,A CONTINENT,mm_mar_2013,1.1,30,mm_mar_2013,0.565217391304348,23,2.42857142857143,4.08695652173913,4.79310344827586,4,3.39285714285714,-14.36161054796726,-11.396854334997853,1.5652173913043481,0.9090909090909091,0.6388888888888887,0.7371428571428571,0.10869565217391304,0.5662650602409639
A CONVENT,a CONVENT,NOUN,human dwelling,65,21,18,73,0.45764,0.45707,a,CONVENT,11,A CONVENT,mm_mar_2013,1.25925925925926,27,mm_mar_2013,1.23809523809524,21,1.79166666666667,4.03846153846154,4.19230769230769,3.15384615384615,3.06896551724138,-14.488876785610787,-12.606094927864579,2.23809523809524,0.794117647058823,0.4468085106382975,0.7796610169491526,0.1978021978021978,0.7558139534883721
A COOKIE,a COOKIE,NOUN,food,52,24,8,77,0.61337,0.40083,a,COOKIE,14,A COOKIE,mm_mar_2013,2,25,mm_mar_2013,2.05263157894737,19,3.08695652173913,4.7,4.96551724137931,4.76923076923077,4.57142857142857,-14.232782889735628,-12.305004041603034,3.05263157894737,0.5,0.32758620689655155,0.8012422360248447,0.09411764705882353,0.6842105263157895
A COOKIE CUTTER,a COOKIE CUTTER,NOUN,household item,66,13,11,70,0.36981,0.68293,a,COOKIE CUTTER,11,A COOKIE CUTTER,mm_mar_2013,1.85185185185185,27,mm_mar_2013,0.52,25,2.17391304347826,4.48148148148148,4.89285714285714,4.82142857142857,3.53846153846154,-17.228096619017855,-15.707742596914208,1.52,0.5400000000000005,0.6578947368421053,0.85,0.13580246913580246,0.8354430379746836
A COTTAGE,a COTTAGE,NOUN,human dwelling,43,25,8,65,0.51923,0.45707,a,COTTAGE,12,A COTTAGE,mm_mar_2013,1.22222222222222,27,mm_mar_2013,2.08695652173913,23,2.4,4.65384615384615,4.73076923076923,4.59259259259259,4.13333333333333,-14.092025787986408,-11.461872870856103,3.08695652173913,0.8181818181818196,0.32394366197183105,0.7659574468085106,0.1095890410958904,0.6323529411764706
A COUCH,a COUCH,NOUN,furniture,64,14,17,68,0.52399,0.33431,a,COUCH,15,A COUCH,mm_mar_2013,1.32,25,mm_mar_2013,1.7,20,1.72727272727273,4.9,4.93103448275862,4.76923076923077,3.71428571428571,-14.04422793857184,-11.178726215446778,2.7,0.7575757575757576,0.37037037037037035,0.8098159509202454,0.2,0.8205128205128205
A COURTIER,a COURTIER,NOUN,people,39,25,6,65,0.35976,0.50579,a,COURTIER,13,A COURTIER,mm_mar_2013,1.04,25,mm_mar_2013,2.06666666666667,15,2.84,3.76923076923077,3.11538461538462,2.74074074074074,3.33333333333333,-15.520155931509224,-13.914290071597932,3.06666666666667,0.9615384615384615,0.3260869565217388,0.7703703703703704,0.08450704225352113,0.609375
A COWARD,a COWARD,NOUN,people,39,26,13,57,0.5173,0.40083,a,COWARD,15,A COWARD,mm_mar_2013,1.16666666666667,30,mm_mar_2013,2.81481481481481,27,2.40909090909091,2.27586206896552,4.6,2.69230769230769,1.8,-13.39328261741052,-12.56071941434301,3.81481481481481,0.8571428571428547,0.2621359223300974,0.7111111111111111,0.18571428571428572,0.6
A CRANBERRY,a CRANBERRY,NOUN,food,57,19,1,79,0.34685,0.54877,a,CRANBERRY,13,A CRANBERRY,mm_mar_2013,1.11111111111111,27,mm_mar_2013,0.08,25,2.77272727272727,4.88888888888889,4.71428571428571,4.53571428571429,3.80769230769231,-17.321715694711827,-13.740827867981244,1.08,0.9000000000000009,0.9259259259259258,0.8717948717948718,0.0125,0.75
A CRATER,a CRATER,NOUN,earth formation,45,39,8,88,0.44073,0.40083,a,CRATER,14,A CRATER,mm_mar_2013,1.46153846153846,26,mm_mar_2013,1.5,26,3.14285714285714,4.37037037037037,4.55555555555556,4.21428571428571,2.73076923076923,-15.430659531566931,-12.844191282505983,2.5,0.6842105263157903,0.4,0.7388888888888889,0.08333333333333333,0.5357142857142857
A CREEK,a CREEK,NOUN,earth formation,48,33,7,83,0.4876,0.33431,a,CREEK,6,A CREEK,mm_mar_2013,1.46153846153846,26,mm_mar_2013,2,21,2.85714285714286,4.03703703703704,4.96428571428571,4.55172413793103,3.96153846153846,-14.737855350033307,-11.096361689961471,3,0.6842105263157903,0.3333333333333333,0.7660818713450293,0.07777777777777778,0.5925925925925926
A CRIMINAL,a CRIMINAL,NOUN,people,54,27,9,78,0.66167,0.50579,a,CRIMINAL,7,A CRIMINAL,mm_mar_2013,1.28,25,mm_mar_2013,2.22727272727273,22,4.05,3.55555555555556,4.92857142857143,3.06896551724138,1.34615384615385,-12.307782772091562,-9.86897937770702,3.22727272727273,0.78125,0.30985915492957716,0.7857142857142857,0.10344827586206896,0.6666666666666666
A CRITIC,a CRITIC,NOUN,people,47,33,10,75,0.52852,0.40083,a,CRITIC,14,A CRITIC,mm_mar_2013,1.40740740740741,27,mm_mar_2013,2.34782608695652,23,2.68,3.24,4.69230769230769,2.85185185185185,2.46666666666667,-14.092673570359453,-11.729276140732907,3.34782608695652,0.7105263157894723,0.29870129870129886,0.7393939393939394,0.11764705882352941,0.5875
A CUSTOMER,a CUSTOMER,NOUN,people,50,24,20,61,0.68793,0.50579,a,CUSTOMER,8,A CUSTOMER,mm_mar_2013,1.20833333333333,24,mm_mar_2013,2.38095238095238,21,2.38095238095238,3.66666666666667,5,3.31034482758621,3.42307692307692,-12.385079293556094,-10.089190971014007,3.38095238095238,0.827586206896554,0.29577464788732405,0.7161290322580646,0.24691358024691357,0.6756756756756757
A CUTTING BOARD,a CUTTING BOARD,NOUN,household item,52,17,7,68,0.39027,0.68293,a,CUTTING BOARD,15,A CUTTING BOARD,mm_mar_2013,1.11111111111111,27,mm_mar_2013,0.44,25,2.27272727272727,4.96296296296296,4.88888888888889,4.57142857142857,3.26923076923077,-15.515003978870876,-14.739778589899192,1.44,0.9000000000000009,0.6944444444444444,0.8333333333333334,0.09333333333333334,0.7536231884057971
A DAHLIA,a DAHLIA,NOUN,living things,65,23,15,86,0.22127,0.40083,a,DAHLIA,15,A DAHLIA,mm_mar_2013,1.18518518518519,27,mm_mar_2013,0.555555555555556,18,2.92,4.2,3.2,3.40740740740741,3.83333333333333,-18.715309369567482,-14.113229522066767,1.555555555555556,0.8437499999999966,0.6428571428571427,0.798941798941799,0.1485148514851485,0.7386363636363636
A DAIRYMAN,a DAIRYMAN,NOUN,people,58,24,9,80,0.24484,0.50579,a,DAIRYMAN,16,A DAIRYMAN,mm_mar_2013,1.04,25,mm_mar_2013,1,23,2.28,4.23076923076923,4.07692307692308,3.74074074074074,3.46666666666667,-18.438677100570843,-16.32511139121409,2,0.9615384615384615,0.5,0.8070175438596491,0.10112359550561797,0.7073170731707317
A DEACON,a DEACON,NOUN,people,49,13,5,70,0.44735,0.40083,a,DEACON,11,A DEACON,mm_mar_2013,1.44444444444444,27,mm_mar_2013,0.884615384615385,26,1.82608695652174,4.19230769230769,4.38461538461539,3.53333333333333,3.39285714285714,-15.276724463303882,-12.838705804795206,1.884615384615385,0.6923076923076944,0.5306122448979591,0.8686131386861314,0.06666666666666667,0.7903225806451613
A DECIDUOUS PLANT,a DECIDUOUS PLANT,NOUN,living things,58,19,1,81,0.1311,0.73514,a,DECIDUOUS PLANT,15,A DECIDUOUS PLANT,mm_mar_2013,1.1304347826087,23,mm_mar_2013,1.21739130434783,23,2.8695652173913,4.33333333333333,3.81818181818182,3.91666666666667,3.36666666666667,-20.58673438807722,-19.528990566198793,2.2173913043478297,0.8846153846153813,0.45098039215686203,0.8742138364779874,0.012195121951219513,0.7532467532467533
A DESIGNER,a DESIGNER,NOUN,people,54,37,10,90,0.57698,0.50579,a,DESIGNER,16,A DESIGNER,mm_mar_2013,1.66666666666667,30,mm_mar_2013,1.81481481481481,27,3,3.58620689655172,4.6,2.92307692307692,3.56666666666667,-13.913723267834692,-11.340734891287209,2.81481481481481,0.5999999999999988,0.35526315789473745,0.7539267015706806,0.1,0.5934065934065934
A DESPERADO,a DESPERADO,NOUN,people,55,18,4,78,0.26507,0.54877,a,DESPERADO,16,A DESPERADO,mm_mar_2013,1.04166666666667,24,mm_mar_2013,2.1304347826087,23,3.73913043478261,3.41666666666667,3.72727272727273,3.375,2.63333333333333,-17.786641308883137,-15.986325484647542,3.1304347826087,0.9599999999999969,0.31944444444444403,0.8580645161290322,0.04878048780487805,0.7534246575342466
A DESSERT PLATE,a DESSERT PLATE,NOUN,household item,71,17,6,86,0.21579,0.68293,a,DESSERT PLATE,12,A DESSERT PLATE,mm_mar_2013,1.03846153846154,26,mm_mar_2013,0.692307692307692,26,3.26086956521739,4.57692307692308,4.65384615384615,4.3,4.46428571428571,-18.40914571413535,-17.25916777169087,1.692307692307692,0.9629629629629615,0.5909090909090909,0.8722222222222222,0.06521739130434782,0.8068181818181818
A DETECTIVE,a DETECTIVE,NOUN,people,59,21,22,64,0.5095,0.54877,a,DETECTIVE,17,A DETECTIVE,mm_mar_2013,1.18518518518519,27,mm_mar_2013,2.12,25,3.76,4.20833333333333,4.73076923076923,3.96296296296296,3.27586206896552,-13.600633122169624,-11.181499661946864,3.12,0.8437499999999966,0.3205128205128205,0.7409638554216867,0.2558139534883721,0.7375
A DICTATOR,a DICTATOR,NOUN,people,53,17,11,69,0.49568,0.50579,a,DICTATOR,18,A DICTATOR,mm_mar_2013,1.44444444444444,27,mm_mar_2013,2.26086956521739,23,3.32,3.76923076923077,4.8,3.66666666666667,1.62068965517241,-14.903531799144703,-12.945049858152162,3.26086956521739,0.6923076923076944,0.3066666666666668,0.8133333333333334,0.1375,0.7571428571428571
A DIRECTOR'S CHAIR,a DIRECTOR'S CHAIR,NOUN,furniture,50,13,3,66,0.10729,0.75869,a,DIRECTOR'S CHAIR,19,A DIRECTOR'S CHAIR,mm_mar_2013,1.22222222222222,27,mm_mar_2013,0.727272727272727,22,3.16,4.56,4.57692307692308,4.40740740740741,3.36666666666667,-18.84400625676309,-17.039994642815174,1.727272727272727,0.8181818181818196,0.5789473684210527,0.8787878787878788,0.043478260869565216,0.7936507936507936
A DIRT BIKE,a DIRT BIKE,NOUN,vehicle,51,21,8,70,0.33885,0.54877,a,DIRT BIKE,17,A DIRT BIKE,mm_mar_2013,1.07692307692308,26,mm_mar_2013,0.72,25,4.30434782608696,4.83333333333333,4.63636363636364,4.88,3.43333333333333,-17.704730817156218,-16.56815781411866,1.72,0.9285714285714259,0.5813953488372093,0.8066666666666666,0.10256410256410256,0.7083333333333334
A DISTRIBUTOR,a DISTRIBUTOR,NOUN,people,51,18,17,59,0.5545,0.62198,a,DISTRIBUTOR,9,A DISTRIBUTOR,mm_mar_2013,1.6,25,mm_mar_2013,2.14285714285714,21,2.28571428571429,3.30769230769231,4.89285714285714,2.03448275862069,3.19230769230769,-15.210841528186316,-12.934366767604141,3.14285714285714,0.625,0.31818181818181845,0.7586206896551724,0.2236842105263158,0.7391304347826086
A DODO,a DODO,NOUN,living things,79,15,1,98,0.30608,0.2529,a,DODO,10,A DODO,mm_mar_2013,1.68,25,mm_mar_2013,1.11111111111111,18,2.47619047619048,3.7037037037037,3.85714285714286,3.96428571428571,3.38461538461538,-17.368235699688817,-14.400474261692288,2.11111111111111,0.5952380952380952,0.4736842105263161,0.917098445595855,0.010101010101010102,0.8404255319148937
A DOME,a DOME,NOUN,building components,52,28,4,85,0.4633,0.2529,a,DOME,17,A DOME,mm_mar_2013,1.63333333333333,30,mm_mar_2013,1.33333333333333,27,2.40909090909091,4.13793103448276,4.6,4.42307692307692,3.10344827586207,-14.926302791261913,-12.114214318773454,2.33333333333333,0.6122448979591849,0.4285714285714292,0.8106508875739645,0.0449438202247191,0.65
A DOORMAN,a DOORMAN,NOUN,people,67,25,26,72,0.35894,0.45707,a,DOORMAN,18,A DOORMAN,mm_mar_2013,1.125,24,mm_mar_2013,1.16666666666667,24,2.21739130434783,4.73913043478261,4.63636363636364,4.20833333333333,3.36666666666667,-16.19442756983086,-13.950919010559051,2.16666666666667,0.8888888888888888,0.4615384615384608,0.7315789473684211,0.2653061224489796,0.7282608695652174
A DRAGON,a DRAGON,NOUN,mythical creatures,64,17,9,81,0.53111,0.40083,a,DRAGON,11,A DRAGON,mm_mar_2013,1.32,25,mm_mar_2013,0.714285714285714,21,4.47619047619048,3.7037037037037,4.92857142857143,4.68965517241379,2.92307692307692,-13.573110368161153,-11.356267855165013,1.714285714285714,0.7575757575757576,0.5833333333333335,0.847953216374269,0.1,0.7901234567901234
