,Word,Word.1,hits,misses,correct rejections,false alarms,acc,false_alarm_rate,hit_rate,num_synonyms,num_ratings_synonyms,num_meanings,num_ratings_meanings,word_upper,word,arousal,concrete,fam,image,valence,pos,num_meanings_wordnet,num_synonyms_wordnet,Lg10WF,Lg10CD,google_ngram_frequency,LgTV_T=1700,LgDF,orth_neighborhood,phon_neighborhood,log_orth_neighborhood,log_phon_neighborhood,GloVe distinctiveness
56,KETCHUP,KETCHUP,67,10,80,5,0.9074074074074074,0.0588235294117647,0.8701298701298701,0.3103448275862069,29.0,1.0,27.0,KETCHUP,KETCHUP,2.1304347826087,4.88,5.0,4.88888888888889,3.53571428571429,n,1,4,2.4928,2.281,-13.790525332545268,1.75642,2.833213,0.0,0.0,0.0,0.0,0.10517440621459583
57,SUPERMAN,SUPERMAN,73,11,86,6,0.9034090909090908,0.0652173913043478,0.8690476190476191,0.238095238095238,21.0,1.5,26.0,SUPERMAN,SUPERMAN,4.18181818181818,3.80769230769231,4.66666666666667,4.92307692307692,4.42307692307692,n,2,15,2.7952,2.2201,-13.16212165178007,,,0.0,0.0,0.0,0.0,0.11487568503375907
58,CAVALRY,CAVALRY,53,8,47,19,0.7874015748031497,0.2878787878787879,0.8688524590163934,1.2173913043478262,23.0,1.7407407407407407,27.0,CAVALRY,CAVALRY,3.40909090909091,4.03846153846154,4.70833333333333,4.12,2.84615384615385,n,2,4,2.5024,2.2718,-11.693381295819885,2.140066,3.912023,0.0,0.0,0.0,0.0,0.09300986052829971
59,WEIRDO,WEIRDO,71,11,79,10,0.8771929824561403,0.1123595505617977,0.8658536585365854,4.0344827586206895,29.0,1.1111111111111112,27.0,WEIRDO,WEIRDO,3.625,2.48,4.63333333333333,2.96428571428571,1.85714285714286,n,2,10,2.2122,2.1239,-15.127893827745082,,,1.0,2.0,0.6931471805599453,1.0986122886681098,0.12441552528718663
60,MINNIE,MINNIE,64,10,73,8,0.8838709677419355,0.0987654320987654,0.8648648648648649,0.3181818181818182,22.0,1.1153846153846154,26.0,MINNIE,MINNIE,2.73913043478261,3.44444444444444,3.46153846153846,3.33333333333333,3.57142857142857,,0,0,2.1523,1.7076,-13.3153260445732,1.933934,2.944439,0.0,13.0,0.0,2.6390573296152584,0.08970785258868852
61,REHABILITATION,REHABILITATION,64,10,59,24,0.7834394904458599,0.2891566265060241,0.8648648648648649,1.7037037037037035,27.0,1.5862068965517242,29.0,REHABILITATION,REHABILITATION,2.18181818181818,1.88461538461538,4.72413793103448,2.51851851851852,3.3448275862069,n,4,6,1.9191,1.8451,-11.18091353400298,1.998096,3.295837,0.0,0.0,0.0,0.0,0.07792237784204838
62,GUINEA,GUINEA,70,11,80,6,0.8982035928143712,0.0697674418604651,0.8641975308641975,0.8235294117647058,17.0,1.851851851851852,27.0,GUINEA,GUINEA,2.45,3.88,4.18518518518519,2.875,2.89285714285714,n,4,12,2.3579,2.2068,-11.61941821134988,2.593387,4.564348,1.0,8.0,0.6931471805599453,2.19722457733622,0.11891432221037948
63,BROCCOLI,BROCCOLI,70,11,86,4,0.912280701754386,0.0444444444444444,0.8641975308641975,0.1538461538461538,26.0,1.0769230769230769,26.0,BROCCOLI,BROCCOLI,2.36363636363636,4.96,4.92857142857143,5.0,3.71428571428571,n,2,3,2.0682,1.8388,-13.003461346287205,,,0.0,0.0,0.0,0.0,0.09356229145149755
64,CALZONE,CALZONE,70,11,89,4,0.913793103448276,0.043010752688172,0.8641975308641975,0.4210526315789473,19.0,1.0,25.0,CALZONE,CALZONE,3.1,4.52,4.7037037037037,4.54166666666667,4.10714285714286,,0,0,0.7782,0.699,-17.06701348311594,,,,,,,0.061731012927442555
65,ENCYCLOPEDIA,ENCYCLOPEDIA,57,9,68,7,0.8865248226950354,0.0933333333333333,0.8636363636363636,0.5416666666666666,24.0,1.1111111111111112,27.0,ENCYCLOPEDIA,ENCYCLOPEDIA,2.44444444444444,4.78571428571429,4.92307692307692,4.52173913043478,3.5,n,1,4,1.9138,1.7853,-12.080591973009463,1.558145,3.988984,1.0,1.0,0.6931471805599453,0.6931471805599453,0.05900822766596934
66,LASAGNA,LASAGNA,63,10,78,2,0.9215686274509804,0.025,0.863013698630137,0.1034482758620689,29.0,1.0,27.0,LASAGNA,LASAGNA,3.16666666666667,4.8,4.93333333333333,4.96428571428571,4.03571428571429,n,2,4,2.2648,1.9777,-14.264034455574484,,,0.0,0.0,0.0,0.0,0.09111746055592436
67,PINEAPPLE,PINEAPPLE,69,11,87,1,0.9285714285714286,0.0113636363636363,0.8625,0.1363636363636363,22.0,1.0666666666666669,30.0,PINEAPPLE,PINEAPPLE,2.83333333333333,4.96,4.88888888888889,4.92592592592593,4.25925925925926,n,2,5,2.1173,1.8976,-13.091053527930876,2.224624,3.465736,1.0,1.0,0.6931471805599453,0.6931471805599453,0.10436816996416219
68,UNDERESTIMATED,UNDERESTIMATED,69,11,73,17,0.8352941176470589,0.1888888888888888,0.8625,1.75,24.0,1.1111111111111112,27.0,UNDERESTIMATED,UNDERESTIMATED,2.52941176470588,1.78571428571429,4.92857142857143,1.65217391304348,2.46428571428571,v,3,6,2.1106,2.0755,-12.79191117785254,2.014903,2.302585,1.0,0.0,0.6931471805599453,0.0,0.11697478768693985
69,BARRACKS,BARRACKS,75,12,70,28,0.7837837837837838,0.2857142857142857,0.8620689655172413,1.4615384615384617,26.0,1.1071428571428572,28.0,BARRACKS,BARRACKS,2.63636363636364,4.5,4.5,4.29166666666667,2.60714285714286,n,4,15,2.356,2.0253,-12.48401169601408,2.416658,3.332205,1.0,1.0,0.6931471805599453,0.6931471805599453,0.10119496053354762
70,AUSSIE,AUSSIE,75,12,90,5,0.9065934065934066,0.0526315789473684,0.8620689655172413,1.125,24.0,1.2857142857142858,28.0,AUSSIE,AUSSIE,3.24,3.56,4.18518518518519,3.64,3.62962962962963,n,1,2,1.1461,1.0792,-14.519061296027536,,,,,,,0.11552029988930773
71,LONDON,LONDON,68,11,78,10,0.874251497005988,0.1136363636363636,0.8607594936708861,0.0869565217391304,23.0,1.1153846153846154,26.0,LONDON,LONDON,3.38888888888889,4.46428571428571,4.82142857142857,4.63636363636364,3.96428571428571,n,2,7,3.3707,2.8887,-8.506971691464013,3.250051,6.148468,0.0,2.0,0.0,1.0986122886681098,0.11105800771620217
72,SWINGERS,SWINGERS,80,13,87,18,0.8434343434343434,0.1714285714285714,0.8602150537634409,1.7692307692307692,26.0,2.071428571428572,28.0,SWINGERS,SWINGERS,4.0,3.03703703703704,4.57692307692308,3.625,2.82142857142857,n,2,3,1.6532,1.4472,-15.917885361367418,,,3.0,2.0,1.3862943611198906,1.0986122886681098,0.07264203071547722
73,MULLET,MULLET,61,10,71,12,0.8571428571428571,0.144578313253012,0.8591549295774648,0.8275862068965517,29.0,1.5384615384615383,26.0,MULLET,MULLET,2.43478260869565,4.32,4.5,4.46428571428571,2.46428571428571,n,3,7,1.4771,1.2553,-14.570760125396763,,,5.0,2.0,1.791759469228055,1.0986122886681098,0.10438261706736204
74,CONTRACEPTIVES,CONTRACEPTIVES,61,10,66,9,0.8698630136986302,0.12,0.8591549295774648,1.2608695652173914,23.0,1.1851851851851851,27.0,CONTRACEPTIVES,CONTRACEPTIVES,3.33333333333333,4.22222222222222,4.82142857142857,4.21739130434783,3.57142857142857,n,1,6,1.2788,1.2788,-13.553823231783252,0.916291,2.197225,0.0,0.0,0.0,0.0,0.06264254254253389
75,HOMER,HOMER,67,11,79,11,0.8690476190476191,0.1222222222222222,0.8589743589743589,0.9310344827586208,29.0,1.7692307692307692,26.0,HOMER,HOMER,2.625,3.6,4.0,3.03703703703704,3.07142857142857,n,6,10,2.5328,1.8261,-12.085934771042668,1.540445,4.007333,7.0,9.0,2.079441541679836,2.302585092994046,0.0861698935997883
76,HOSTESS,HOSTESS,67,11,68,15,0.8385093167701864,0.180722891566265,0.8589743589743589,1.0869565217391304,23.0,1.6666666666666667,27.0,HOSTESS,HOSTESS,2.72222222222222,4.25925925925926,4.85714285714286,4.04347826086957,4.03703703703704,n,4,6,2.2788,2.1987,-12.86053273548508,2.260025,3.218876,0.0,1.0,0.0,0.6931471805599453,0.10204140509599594
77,FLAMINGOS,FLAMINGOS,73,12,87,7,0.8938547486033519,0.0744680851063829,0.8588235294117647,0.0434782608695652,23.0,1.148148148148148,27.0,FLAMINGOS,FLAMINGOS,2.88888888888889,5.0,4.85714285714286,4.91304347826087,4.07142857142857,n,1,1,1.3617,1.2304,-15.402145750206811,,,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0849639349940053
78,COUNTERFEIT,COUNTERFEIT,66,11,67,19,0.8159509202453987,0.2209302325581395,0.8571428571428571,2.260869565217391,23.0,1.4074074074074074,27.0,COUNTERFEIT,COUNTERFEIT,3.44444444444444,2.60714285714286,4.92592592592593,2.95652173913043,1.64285714285714,n,3,7,2.1987,1.8751,-13.384538618104587,1.884541,2.197225,0.0,0.0,0.0,0.0,0.09455618438206817
79,AFFIDAVIT,AFFIDAVIT,66,11,76,9,0.8765432098765432,0.1058823529411764,0.8571428571428571,1.3,20.0,1.148148148148148,27.0,AFFIDAVIT,AFFIDAVIT,2.8,3.72,4.11111111111111,2.79166666666667,2.32142857142857,n,1,1,2.0043,1.8129,-13.335744011980944,,,1.0,1.0,0.6931471805599453,0.6931471805599453,0.06794639119485898
80,FATSO,FATSO,66,11,77,4,0.9050632911392406,0.0493827160493827,0.8571428571428571,3.941176470588236,17.0,1.32,25.0,FATSO,FATSO,2.59090909090909,2.38461538461538,3.95833333333333,4.07692307692308,1.34615384615385,n,1,5,2.2095,1.8573,-16.38540556151649,,,1.0,2.0,0.6931471805599453,1.0986122886681098,0.06900599542289347
81,VULGAR,VULGAR,60,10,79,7,0.8910256410256411,0.0813953488372093,0.8571428571428571,3.6666666666666665,27.0,1.3793103448275863,29.0,VULGAR,VULGAR,3.77272727272727,1.61538461538462,4.58620689655172,2.07407407407407,1.48275862068966,s,4,16,2.2253,2.1703,-12.623465682969902,2.409195,3.091042,0.0,1.0,0.0,0.6931471805599453,0.1351561657528568
82,DAREDEVIL,DAREDEVIL,60,10,75,6,0.8940397350993378,0.074074074074074,0.8571428571428571,2.3793103448275863,29.0,1.3333333333333333,27.0,DAREDEVIL,DAREDEVIL,4.625,3.04,4.83333333333333,3.67857142857143,3.21428571428571,n,2,8,1.5315,1.3424,-15.206491414502434,,,0.0,0.0,0.0,0.0,0.0955481843694166
83,REDHEADS,REDHEADS,71,12,87,6,0.8977272727272727,0.064516129032258,0.8554216867469879,1.619047619047619,21.0,1.2962962962962965,27.0,REDHEADS,REDHEADS,3.77272727272727,4.53846153846154,4.75,4.73076923076923,3.76923076923077,n,3,9,1.4624,1.3979,-15.69300750479325,,,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0953513285982507
84,CHER,CHER,71,12,85,7,0.8914285714285715,0.0760869565217391,0.8554216867469879,0.08,25.0,1.1538461538461535,26.0,CHER,CHER,3.25,4.375,4.1,4.03571428571429,3.25925925925926,,0,0,2.1038,1.9294,-14.048847844887897,,,6.0,41.0,1.9459101490553128,3.737669618283368,0.06708187088521834
85,MESSIAH,MESSIAH,71,12,82,9,0.8793103448275862,0.0989010989010989,0.8554216867469879,2.2,25.0,1.2916666666666667,24.0,MESSIAH,MESSIAH,3.95454545454545,2.80769230769231,4.71428571428571,3.4,3.57142857142857,n,4,5,2.1367,1.6812,-12.208303321576189,1.026639,2.079442,0.0,1.0,0.0,0.6931471805599453,0.10732787237121616
86,REINDEER,REINDEER,71,12,82,8,0.884393063583815,0.0888888888888888,0.8554216867469879,0.0769230769230769,26.0,1.0357142857142858,28.0,REINDEER,REINDEER,3.1304347826087,4.7037037037037,4.84615384615385,4.79166666666667,3.92857142857143,n,1,4,2.238,1.9395,-13.50529893342953,1.845827,3.583519,0.0,0.0,0.0,0.0,0.11137634567376611
87,SHAMPOO,SHAMPOO,65,11,73,11,0.8625,0.1309523809523809,0.8552631578947368,0.875,24.0,1.5,28.0,SHAMPOO,SHAMPOO,1.95833333333333,4.8,5.0,4.57692307692308,3.67857142857143,n,3,3,2.3345,2.1732,-13.478040251735784,1.310583,3.433987,0.0,0.0,0.0,0.0,0.08398030469000747
88,NOIR,NOIR,70,12,82,6,0.8941176470588236,0.0681818181818181,0.8536585365853658,1.0476190476190477,21.0,1.35,20.0,NOIR,NOIR,2.61111111111111,2.03571428571429,3.92857142857143,2.69565217391304,3.17857142857143,,0,0,1.6232,1.3979,-13.14936603014717,,,1.0,0.0,0.6931471805599453,0.0,0.06703187493801188
89,CHIHUAHUA,CHIHUAHUA,58,10,65,6,0.8848920863309353,0.0845070422535211,0.8529411764705882,0.391304347826087,23.0,1.5384615384615383,26.0,CHIHUAHUA,CHIHUAHUA,3.04,4.48,4.67857142857143,4.80769230769231,3.21428571428571,n,3,3,1.8633,1.7482,-14.211070843448852,,,0.0,0.0,0.0,0.0,0.09098317580863591
90,UFO,UFO,75,13,90,3,0.9116022099447514,0.032258064516129,0.8522727272727273,1.3461538461538465,26.0,1.3571428571428572,28.0,UFO,UFO,4.21739130434783,3.7037037037037,4.73076923076923,4.45833333333333,3.03571428571429,n,1,3,2.0792,1.6902,-13.84636273399461,1.041454,2.079442,,,,,0.08431518432958575
91,SILVA,SILVA,75,13,78,19,0.827027027027027,0.1958762886597938,0.8522727272727273,0.1818181818181818,11.0,1.3636363636363635,11.0,SILVA,SILVA,2.66666666666667,2.65384615384615,2.03571428571429,1.8,2.92857142857143,n,1,2,1.7853,1.1139,-12.663277466006727,1.126011,1.609438,0.0,1.0,0.0,0.6931471805599453,0.07616613302326365
92,GROUNDWATER,GROUNDWATER,69,12,85,8,0.8850574712643678,0.086021505376344,0.8518518518518519,0.9629629629629628,27.0,1.0344827586206895,29.0,GROUNDWATER,GROUNDWATER,1.95454545454545,4.53846153846154,4.48275862068965,3.7037037037037,3.44827586206897,,0,0,0.699,0.699,-12.071132416411084,1.437067,2.772589,,,,,0.05757231092393652
93,WOOLWORTH,WOOLWORTH,69,12,85,6,0.8953488372093024,0.0659340659340659,0.8518518518518519,0.1428571428571428,14.0,1.1578947368421053,19.0,WOOLWORTH,WOOLWORTH,2.05555555555556,3.17857142857143,3.42857142857143,2.26086956521739,3.03571428571429,n,1,2,1.415,1.2553,-15.17777050340661,,,0.0,0.0,0.0,0.0,0.044943841784014726
94,JAILBIRD,JAILBIRD,63,11,79,3,0.9102564102564102,0.0365853658536585,0.8513513513513513,2.814814814814815,27.0,1.1111111111111112,27.0,JAILBIRD,JAILBIRD,3.95833333333333,3.6,4.6,3.14285714285714,1.78571428571429,n,1,3,1.5441,1.3802,-16.70620199996746,,,0.0,0.0,0.0,0.0,0.06703248727922395
95,CESAREAN,CESAREAN,57,10,74,7,0.8851351351351351,0.0864197530864197,0.8507462686567164,0.3809523809523809,21.0,1.2307692307692308,26.0,CESAREAN,CESAREAN,3.66666666666667,3.07142857142857,4.25,3.52173913043478,2.14285714285714,n,2,17,1.1139,1.0792,-13.671209307762457,,,,,,,0.05489384313333199
96,SAVVY,SAVVY,57,10,68,9,0.8680555555555556,0.1168831168831168,0.8507462686567164,3.1818181818181817,22.0,1.2857142857142858,28.0,SAVVY,SAVVY,3.12,1.72,4.75,1.84615384615385,3.89285714285714,n,2,12,1.7404,1.6721,-13.101607556034972,,,1.0,5.0,0.6931471805599453,1.791759469228055,0.11546394810360162
97,OOPS,OOPS,57,10,69,7,0.8811188811188811,0.0921052631578947,0.8507462686567164,1.4545454545454546,22.0,1.0,27.0,OOPS,OOPS,3.44444444444444,1.75,4.85714285714286,2.08695652173913,2.11111111111111,,0,0,2.7459,2.6385,-13.985334425740902,,,8.0,6.0,2.19722457733622,1.9459101490553128,0.11052097245904058
98,FIREWORK,FIREWORK,68,12,67,20,0.8083832335329342,0.2298850574712643,0.85,0.7777777777777778,27.0,1.3793103448275863,29.0,FIREWORK,FIREWORK,4.77272727272727,4.30769230769231,4.79310344827586,4.85185185185185,4.24137931034483,n,1,2,0.9542,0.9542,-15.08160604948287,,,,,,,0.10582688369255214
99,OVERSEXED,OVERSEXED,68,12,87,1,0.9226190476190476,0.0113636363636363,0.85,2.0,22.0,1.1538461538461535,26.0,OVERSEXED,OVERSEXED,4.28,2.16,4.53571428571429,2.5,2.35714285714286,s,1,2,1.2304,1.2304,-16.202834486203606,,,,,,,0.08145063056309833
100,HAEMOGLOBIN,HAEMOGLOBIN,68,12,82,7,0.8875739644970414,0.0786516853932584,0.85,0.3888888888888889,18.0,1.0,24.0,HAEMOGLOBIN,HAEMOGLOBIN,2.45833333333333,3.76,3.32142857142857,2.46153846153846,2.88888888888889,n,1,3,0.9031,0.9031,-13.925839149568512,,,,,,,0.04456234285720377
101,BLUEBERRIES,BLUEBERRIES,79,14,89,11,0.8704663212435233,0.11,0.8494623655913979,0.4166666666666667,24.0,1.0357142857142858,28.0,BLUEBERRIES,BLUEBERRIES,3.0,4.96,4.96428571428571,4.96153846153846,4.42857142857143,n,2,3,1.7482,1.5563,-13.800581892878224,,,0.0,0.0,0.0,0.0,0.08630357717133633
102,BLITZKRIEG,BLITZKRIEG,79,14,101,1,0.9230769230769232,0.0098039215686274,0.8494623655913979,1.1,20.0,1.1153846153846154,26.0,BLITZKRIEG,BLITZKRIEG,4.26086956521739,3.59259259259259,3.32,3.29166666666667,1.60714285714286,n,2,3,1.2304,1.1761,-14.921779356378964,,,,,,,0.08933445870961666
103,MOLESTING,MOLESTING,62,11,80,1,0.922077922077922,0.0123456790123456,0.8493150684931506,2.375,24.0,1.5357142857142858,28.0,MOLESTING,MOLESTING,4.08333333333333,3.16,4.85714285714286,3.0,1.07142857142857,v,2,12,1.7324,1.5682,-15.339315641546714,,,0.0,0.0,0.0,0.0,0.08343162747551079
104,NIRVANA,NIRVANA,67,12,85,3,0.9101796407185628,0.034090909090909,0.8481012658227848,1.5925925925925926,27.0,1.9285714285714288,28.0,NIRVANA,NIRVANA,3.04545454545455,1.92307692307692,4.41379310344828,2.88888888888889,4.27586206896552,n,2,8,1.7634,1.4914,-13.65121797328621,,,0.0,0.0,0.0,0.0,0.11608761780034962
105,JEWELLERY,JEWELLERY,61,11,74,2,0.9121621621621622,0.0263157894736842,0.8472222222222222,1.5909090909090908,22.0,1.0434782608695652,23.0,JEWELLERY,JEWELLERY,3.22222222222222,4.74074074074074,4.5,4.65217391304348,4.17857142857143,n,1,2,2.179,1.9445,-12.990819323740238,,,,,,,0.08068769089553869
106,BEETHOVEN,BEETHOVEN,72,13,85,6,0.8920454545454546,0.0659340659340659,0.8470588235294118,0.0,25.0,1.6153846153846154,26.0,BEETHOVEN,BEETHOVEN,3.40909090909091,4.5,4.89285714285714,4.48,3.96296296296296,n,2,4,2.3075,1.959,-12.760400918832817,1.203973,2.890372,0.0,0.0,0.0,0.0,0.08321099677997322
107,THANKSGIVING,THANKSGIVING,55,10,68,5,0.8913043478260869,0.0684931506849315,0.8461538461538461,0.1851851851851851,27.0,1.5,28.0,THANKSGIVING,THANKSGIVING,3.43478260869565,3.33333333333333,4.96153846153846,3.95833333333333,4.39285714285714,n,2,5,2.9777,2.4409,-12.319953117524326,2.335375,4.025352,0.0,0.0,0.0,0.0,0.12152910513368854
108,CAIRO,CAIRO,66,12,80,5,0.8957055214723927,0.0588235294117647,0.8461538461538461,0.0454545454545454,22.0,1.04,25.0,CAIRO,CAIRO,3.5,4.03571428571429,4.17857142857143,3.69565217391304,3.14285714285714,n,2,6,2.1367,1.7924,-12.025935846539737,2.130214,3.218876,0.0,1.0,0.0,0.6931471805599453,0.07441652454973624
109,SLINGSHOT,SLINGSHOT,66,12,69,13,0.84375,0.1585365853658536,0.8461538461538461,0.7619047619047619,21.0,1.4827586206896552,29.0,SLINGSHOT,SLINGSHOT,4.0,4.68,4.77777777777778,4.61538461538461,2.7037037037037,n,1,3,1.8573,1.6628,-15.084456276639576,,,0.0,0.0,0.0,0.0,0.0866651577018254
110,NEIGHBORHOODS,NEIGHBORHOODS,71,13,75,20,0.8156424581005587,0.2105263157894736,0.8452380952380952,1.5909090909090908,22.0,1.2592592592592593,27.0,NEIGHBORHOODS,NEIGHBORHOODS,2.45,3.72,5.0,3.75,4.03571428571429,n,4,10,1.7404,1.6902,-11.998011521941404,2.4987,4.276666,1.0,1.0,0.6931471805599453,0.6931471805599453,0.09001612685583499
111,HEADQUARTERS,HEADQUARTERS,60,11,57,19,0.7959183673469388,0.25,0.8450704225352113,1.434782608695652,23.0,1.1333333333333333,30.0,HEADQUARTERS,HEADQUARTERS,2.95833333333333,3.84,4.7037037037037,3.22222222222222,3.44444444444444,n,4,10,2.9243,2.6998,-11.166264740949751,3.190133,4.836282,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0574150152232808
112,FORKLIFT,FORKLIFT,65,12,75,7,0.8805031446540881,0.0853658536585365,0.8441558441558441,0.24,25.0,1.04,25.0,FORKLIFT,FORKLIFT,2.63636363636364,4.84615384615385,4.92857142857143,5.0,3.0,n,1,1,1.699,1.5315,-14.953642593452145,,,0.0,0.0,0.0,0.0,0.04553610877305938
113,HUSSY,HUSSY,65,12,81,5,0.8957055214723927,0.0581395348837209,0.8441558441558441,3.789473684210526,19.0,1.0833333333333333,24.0,HUSSY,HUSSY,4.18181818181818,2.24,3.91666666666667,3.08,1.76923076923077,n,1,8,1.8062,1.7076,-15.201666027255424,,,5.0,11.0,1.791759469228055,2.4849066497880004,0.08627675110400596
114,EURO,EURO,65,12,82,8,0.8802395209580839,0.0888888888888888,0.8441558441558441,0.5,24.0,1.6296296296296295,27.0,EURO,EURO,2.72222222222222,4.18518518518519,4.5,3.47826086956522,3.46428571428571,n,1,1,1.5051,1.3424,-11.892697064657495,,,1.0,1.0,0.6931471805599453,0.6931471805599453,0.08471708017932168
115,CUCKOO,CUCKOO,54,10,73,3,0.9071428571428573,0.0394736842105263,0.84375,2.9047619047619047,21.0,1.8333333333333333,24.0,CUCKOO,CUCKOO,3.28571428571429,3.15384615384615,4.25,4.23076923076923,2.80769230769231,n,3,11,2.1818,2.0374,-13.832246811543053,,,0.0,5.0,0.0,1.791759469228055,0.09817001853152905
116,PLUTO,PLUTO,80,15,91,9,0.8769230769230769,0.09,0.8421052631578947,0.45,20.0,1.7777777777777777,27.0,PLUTO,PLUTO,2.9,4.44,4.81481481481481,4.125,3.64285714285714,n,3,6,2.1931,1.6021,-13.304385636967778,1.299283,3.332205,1.0,2.0,0.6931471805599453,1.0986122886681098,0.07941312329529343
117,BALLARD,BALLARD,64,12,63,22,0.7888198757763976,0.2588235294117647,0.8421052631578947,0.3529411764705882,17.0,1.0,17.0,BALLARD,BALLARD,2.25,3.52,2.36666666666667,1.82142857142857,3.14814814814815,,0,0,1.8976,1.415,-13.395625117744684,,,2.0,2.0,1.0986122886681098,1.0986122886681098,0.0794526947122515
118,CHRYSANTHEMUM,CHRYSANTHEMUM,69,13,84,2,0.9107142857142856,0.0232558139534883,0.8414634146341463,0.3478260869565217,23.0,1.0833333333333333,24.0,CHRYSANTHEMUM,CHRYSANTHEMUM,2.66666666666667,4.53571428571429,3.85714285714286,4.17391304347826,4.21428571428571,n,2,2,1.1139,0.8451,-14.780320061818902,,,,,,,0.07461955343407217
119,HERCULES,HERCULES,69,13,74,12,0.8511904761904762,0.1395348837209302,0.8414634146341463,0.1818181818181818,22.0,1.1666666666666667,30.0,HERCULES,HERCULES,3.73913043478261,3.92,4.51851851851852,4.33333333333333,3.85185185185185,n,2,5,3.1092,1.9191,-13.082163836325194,1.446919,3.091042,0.0,0.0,0.0,0.0,0.0932227987659593
120,PROMISCUOUS,PROMISCUOUS,69,13,85,8,0.88,0.086021505376344,0.8414634146341463,3.608695652173913,23.0,1.3333333333333333,27.0,PROMISCUOUS,PROMISCUOUS,4.31818181818182,2.11538461538462,4.5,2.65384615384615,2.04,s,2,7,1.7243,1.6128,-13.810056315038596,,,0.0,0.0,0.0,0.0,0.10437957458558682
121,BONBON,BONBON,69,13,83,7,0.8837209302325582,0.0777777777777777,0.8414634146341463,0.8823529411764706,17.0,1.1111111111111112,27.0,BONBON,BONBON,3.15,3.88,3.81481481481481,4.08333333333333,4.0,n,1,1,1.415,1.2304,-17.085691633166846,,,1.0,1.0,0.6931471805599453,0.6931471805599453,0.0743719966792253
122,CRACKERJACK,CRACKERJACK,69,13,78,7,0.8802395209580839,0.0823529411764705,0.8414634146341463,0.44,25.0,1.5172413793103448,29.0,CRACKERJACK,CRACKERJACK,3.27272727272727,3.73076923076923,4.03448275862069,3.81481481481481,3.75862068965517,n,2,6,1.415,1.3802,-16.79236939719539,,,0.0,0.0,0.0,0.0,0.08102554044839648
123,CAULIFLOWER,CAULIFLOWER,74,14,95,3,0.9086021505376344,0.0306122448979591,0.8409090909090909,0.217391304347826,23.0,1.2,30.0,CAULIFLOWER,CAULIFLOWER,1.70833333333333,4.96,4.77777777777778,4.76923076923077,3.62962962962963,n,2,3,1.4624,1.3802,-13.53654677183206,,,0.0,0.0,0.0,0.0,0.08301012911512538
124,HONOLULU,HONOLULU,79,15,98,3,0.9076923076923076,0.0297029702970297,0.8404255319148937,0.0,27.0,1.037037037037037,27.0,HONOLULU,HONOLULU,4.04166666666667,4.64,4.63333333333333,4.14285714285714,3.85714285714286,n,1,3,2.1239,1.9138,-13.105544894888286,0.847298,3.091042,0.0,0.0,0.0,0.0,0.09190235890120145
125,MARROW,MARROW,63,12,68,17,0.81875,0.2,0.84,0.4347826086956521,23.0,1.3076923076923077,26.0,MARROW,MARROW,2.22222222222222,3.92857142857143,4.75,3.52173913043478,2.96428571428571,n,5,25,2.1818,1.716,-11.718211991851517,1.839226,3.806662,5.0,10.0,1.791759469228055,2.3978952727983707,0.08625263522063
126,MAYA,MAYA,63,12,67,14,0.8333333333333334,0.1728395061728395,0.84,0.0625,16.0,1.3636363636363635,22.0,MAYA,MAYA,2.88,3.28,3.07142857142857,2.56,3.32142857142857,n,2,5,2.3784,1.6435,-12.103061726010138,1.332806,3.433987,6.0,13.0,1.9459101490553128,2.6390573296152584,0.08909634152835963
127,BINOCULARS,BINOCULARS,68,13,90,5,0.8977272727272727,0.0526315789473684,0.8395061728395061,0.625,24.0,1.0,28.0,BINOCULARS,BINOCULARS,2.68,4.88,4.92857142857143,4.88461538461539,3.17857142857143,n,1,3,1.9085,1.8451,-13.115897900623542,2.233592,3.178054,0.0,0.0,0.0,0.0,0.07616061982959181
128,BOURBON,BOURBON,68,13,77,11,0.8579881656804734,0.125,0.8395061728395061,1.0454545454545454,22.0,1.3,30.0,BOURBON,BOURBON,3.54166666666667,4.52,4.55555555555556,4.22222222222222,3.48148148148148,n,4,5,2.5051,2.3502,-13.085141276793856,1.310583,2.397895,0.0,5.0,0.0,1.791759469228055,0.09521961197562846
129,DOORMAN,DOORMAN,78,15,76,20,0.8148148148148148,0.2083333333333333,0.8387096774193549,0.9090909090909092,22.0,1.1111111111111112,27.0,DOORMAN,DOORMAN,2.44444444444444,4.39285714285714,4.85714285714286,4.34782608695652,3.28571428571429,n,1,7,2.2122,2.1139,-13.950919010559051,1.878192,2.197225,1.0,7.0,0.6931471805599453,2.079441541679836,0.0697654950317646
130,SYLVIA,SYLVIA,78,15,84,19,0.826530612244898,0.1844660194174757,0.8387096774193549,0.15,20.0,1.148148148148148,27.0,SYLVIA,SYLVIA,2.58333333333333,3.68,3.80769230769231,3.0,3.25925925925926,,0,0,2.5694,2.0086,-12.15139135460948,1.58412,3.178054,0.0,0.0,0.0,0.0,0.0911641950732682
